Am master and owner M 53
The fighting that broke M 142
The fighting then ceased M 80
The fighting then spread M 53
The fighting was about M 74
The fighting was again M 55
The fighting was brief M 127
The fighting was close M 488
The fighting was ended M 137
The fighting was getting M 92
The fighting was nearly M 46
The fighting was never M 47
The fighting was often M 153
The fighting was quite M 49
The fighting was sharp M 182
The fighting was short M 82
The fighting was still M 529
The fighting was tough M 62
The figure and action M 84
The figure and table M 120
The figure for adult M 45
The figure for black M 72
The figure for gross M 81
The figure for state M 44
The figure for total M 1170
The figure for white M 131
The figure for women M 261
The figure had grown M 55
The figure had moved M 65
The figure had risen M 216
The figure has risen M 97
The figure has since M 102
The figure may appear M 53
The figure that comes M 134
The figure that stood M 257
The figure then began M 47
The figure then moved M 64
The figure then shows M 125
The figure thus found M 49
The figure thus shows M 134
The figure was about M 328
The figure was based M 330
The figure was built M 47
The figure was close M 85
The figure was drawn M 515
The figure was first M 319
The figure was fixed M 53
The figure was found M 249
The figure was given M 175
The figure was holding M 63
The figure was large M 42
The figure was later M 201
The figure was looking M 42
The figure was lower M 74
The figure was naked M 43
The figure was nearly M 101
The figure was never M 63
The figure was often M 50
The figure was quite M 95
The figure was rather M 73
The figure was running M 47
The figure was seated M 144
The figure was shown M 62
The figure was small M 155
The figure was still M 541
The figure was taken M 323
The figure was walking M 71
The figure who stood M 72
The figure with which M 177
The filled and empty M 97
The filter was first M 45
The finish was close M 48
The finite can never M 157
The flames and smoke M 1604
The flames are still M 54
The flames had begun M 62
The flames had burst M 80
The flames had spread M 223
The flames had taken M 69
The flames now began M 46
The flames then burst M 42
The flames with which M 43
The flower and fruit M 622
The flower and leaves M 111
The flower and plant M 123
The flower and pride M 40
The flower has grown M 68
The flower that grows M 92
The flower was named M 64
The flower was white M 75
The flower with which M 61
The flower you might M 56
The fluids are mixed M 70
The fluids with which M 59
The forces are drawn M 57
The forces are equal M 207
The forces are given M 112
The forces are often M 43
The forces are shown M 184
The forces are still M 159
The forces for change M 1035
The forces for which M 67
The forces let loose M 180
The forces set loose M 55
The forces that arise M 58
The forces that build M 53
The forces that built M 94
The forces that cause M 1189
The forces that change M 46
The forces that could M 155
The forces that create M 257
The forces that drive M 593
The forces that exert M 47
The forces that exist M 101
The forces that favor M 42
The forces that guide M 44
The forces that might M 107
The forces that moved M 65
The forces that occur M 51
The forces that ruled M 50
The forces that shape M 3002
The forces that stand M 56
The forces that unite M 74
The forces that would M 412
The forces with which M 716
The forest and river M 65
The forest and stream M 467
The forest and water M 311
The forest area under M 57
The forest had given M 54
The forest had grown M 111
The forest had never M 65
The forest had taken M 53
The forest has given M 40
The forest has grown M 71
The forest has never M 198
The forest was about M 61
The forest was again M 56
The forest was alive M 435
The forest was black M 157
The forest was burning M 71
The forest was close M 136
The forest was deathly M 44
The forest was empty M 53
The forest was getting M 100
The forest was green M 79
The forest was growing M 102
The forest was never M 53
The forest was quiet M 452
The forest was quite M 125
The forest was still M 758
The formal and final M 114
The formal and legal M 372
The format and basic M 57
The format and method M 43
The format and order M 53
The format and rules M 103
The format and scope M 48
The format and style M 442
The format and wording M 119
The format for creating M 100
The format for writing M 164
The format was based M 57
The former act would M 50
The former air force M 261
The former and older M 67
The former are about M 317
The former are again M 249
The former are aimed M 71
The former are armed M 129
The former are based M 814
The former are black M 46
The former are built M 216
The former are cases M 47
The former are drawn M 135
The former are easier M 333
The former are easily M 324
The former are either M 1146
The former are facts M 42
The former are first M 70
The former are fixed M 366
The former are found M 1278
The former are fully M 53
The former are given M 576
The former are goods M 49
The former are grown M 83
The former are headed M 45
The former are known M 1890
The former are large M 286
The former are light M 65
The former are marks M 156
The former are named M 143
The former are nearer M 46
The former are nearly M 240
The former are never M 228
The former are noted M 45
The former are often M 3971
The former are people M 57
The former are prone M 57
The former are quick M 43
The former are quite M 555
The former are rather M 229
The former are really M 158
The former are right M 79
The former are round M 56
The former are ruled M 84
The former are saved M 43
The former are seeking M 49
The former are short M 114
The former are shown M 186
The former are small M 544
The former are solid M 75
The former are still M 768
The former are strong M 59
The former are taken M 456
The former are under M 255
The former are valid M 63
The former are white M 82
The former are willing M 59
The former are within M 40
The former are works M 42
The former being equal M 49
The former being taken M 46
The former can carry M 48
The former can cause M 117
The former can create M 40
The former can easily M 279
